"Population","Line","CCRT_F","CCRT_M","CSM_F","CSM_M","DT_A_F","DT_A_M","DT_P_NA","Dia_F","DW_F","DW_M","Fec_F","HSM_F","HSM_M","LS_F","LS_M","LA_Activity_B","LA_CircPhase_B","LA_NDlog2_B","LA_Period_B","Pgm_T4_F","Pgm_T5_F","Pgm_T6_F","Pgm_Total_F","SR_F","SR_M","TL_F","TL_M","Via_NA","WA_L_F","WA_L_M","WA_R_F","WA_R_M"
"MU","MU11",1702.69833580805,1707.58081691285,1.20100645074032,1.08456730044459,230.401028933566,236.942615687859,144.586903143323,2.31854859308549,0.448292380801324,0.263872554218654,66.8626644294474,366.698341664506,306.385256598617,50.485664498463,54.1631447362919,NA,NA,NA,NA,0.412941180879,0.540478880835752,0.612865484717918,0.525823178543127,104.824939900326,79.3594090464329,950.277504079164,799.763450576005,0.899960287871679,2745.5619436666,2402.49120849539,2748.14473630692,2399.72718236848
"MU","MU12",1462.17439174981,1646.7689351741,1.18716633416975,1.02349660428408,222.583027036147,230.309547995527,118.965903143323,2.6645390578906,0.496208417685114,0.292810869966005,70.4561885846493,344.349283785168,325.21794019397,43.3334999999998,49.6859999999998,NA,NA,NA,NA,0.423676181272421,0.609422681223175,0.589971707270227,0.552915827610693,110.266509384147,76.8409908563665,989.45262037562,867.352450576005,1.10441761465413,2883.46935768848,2489.17633536555,2882.45705489753,2485.40798498192
"MU","MU13",1566.58629324058,1604.98338768961,1.1517292132252,1.12711729097321,238.209253117015,243.227913686823,119.388903143323,2.39847056788524,0.424365309142559,0.260807464950183,47.8404544805221,349.125283785168,310.11594019397,37.6914999999998,44.8729999999998,NA,NA,NA,NA,0.462881130137435,0.52636529462098,0.510734000682164,0.517392142086366,85.6420611574845,63.2972402716537,952.266615216981,791.365450576005,0.975496914055665,2821.33287874918,2476.84777183531,2829.69760897107,2476.49744065047
"MU","MU14",1739.12095211272,1663.66165031178,1.01346095528994,0.89283767033044,242.044015768254,245.691529745354,141.081903143323,1.87335534891888,0.475875671790384,0.269497063148934,81.9265116966299,382.928118140881,368.602736788914,49.3078937067514,57.0998995759189,NA,NA,NA,NA,0.532468509477333,0.732131175912393,0.723480796896043,0.652120635262071,111.099022586852,79.8757521627195,973.297504214469,858.681450576005,0.985569560773032,2890.57462191124,2506.59586671218,2888.68057535388,2509.17510874904
"MU","MU15",1564.01064974935,1654.88092405641,1.18437331017009,1.01685152558479,242.981238119782,245.923653147623,133.828903143323,0.878009250577896,0.485169822362451,0.26114268502135,63.9625504378114,385.805137136661,293.673494364556,51.8559624272685,55.3927941808056,NA,NA,NA,NA,0.485456478234361,0.63241942347419,0.621601189753377,0.58607017003615,119.743138558977,88.386595726564,973.768521679979,845.177450576005,1.05193834279899,2886.44012768557,2504.52472690125,2883.41950708693,2501.85788648609
"MU","MU16",1611.25602911843,1615.12599743499,1.19161693910098,1.09807796364992,227.592723494304,230.409714462575,147.068903143323,1.30841969467828,0.439003608389313,0.263626174469732,71.6294544805221,312.597283785168,324.05194019397,39.8384999999998,51.5769999999998,NA,NA,NA,NA,0.466493903408329,0.551294917313409,0.472610938889068,0.506720970521157,92.5837145003113,77.9031875388331,986.794680512159,847.946450576005,1.06220203049043,2806.58685691978,2451.37828542548,2806.70868645438,2449.7532558095
"MU","MU17",1634.28098327029,1751.09914073138,1.39831083928933,1.07892946857699,229.495070143102,236.533619777821,122.416903143323,2.52721640378748,0.484807842284403,0.271689543248831,100.315812254491,342.40071523741,361.059258524291,46.1351516006759,50.1460556518122,NA,NA,NA,NA,0.466424518293403,0.580172470333639,0.584455096900987,0.551346993047047,106.007625992419,77.4780912455645,986.95145651606,863.196450576005,1.02493085796076,2861.42804278136,2498.34197021085,2861.1695955308,2498.85223011279
"MU","MU18",1695.76816738634,1669.49044585871,1.07457568949896,1.0800432234626,228.191391078727,231.893489133932,147.512903143323,2.67759018655057,0.474408978266607,0.269976589905855,58.8615968957973,397.915437556257,322.048402983765,49.5205839698877,58.7154458853635,NA,NA,NA,NA,0.511666834043777,0.637859436822103,0.774373608785149,0.639544288582596,96.801132547479,72.3913858466024,977.205838795368,853.619450576005,1.09697086169687,2804.47684251555,2434.67999977183,2806.92891426285,2434.24276512416
"MU","MU19",1674.28185620894,1709.62305737891,1.27408662681759,0.991640771390985,224.62018287479,229.761019221861,125.946903143323,2.19756012895422,0.505005658308554,0.269509166046027,71.8122413955733,337.000283785168,314.09894019397,38.0904999999998,48.1389999999998,NA,NA,NA,NA,0.458130657211252,0.488347564767244,0.418572807107589,0.472478596593704,113.259039820087,73.5544821003994,1017.66044447015,NA,0.975175117927643,2909.75567985777,2496.06088270897,2911.18177201358,2500.13518279615
"MU","MU2",1537.58625194875,1750.73866959635,1.07062127972601,1.13351258143311,221.690453391485,228.776591232799,128.447903143323,1.83430196650493,0.454456964791643,0.271392543099989,92.2995120645079,340.42460418018,324.73649568587,50.3191489265591,59.421009002224,25.7053745822011,12.29281588645,-0.142529139120641,23.8274884863856,0.518956730863275,0.587476990485033,0.482928510268771,0.546015850612916,98.7877583704167,70.8728256216122,990.673274294237,851.176186060375,1.07663562159001,2840.00840507117,2454.91938174949,2845.09979003486,2456.03530821929
"MU","MU20",1653.30756731851,1874.03570431601,1.29117657089643,1.2351511361961,224.59978483125,230.068167631218,117.896903143323,2.32197897721499,0.477798734539664,0.266849180705152,55.2418337344434,373.851983279675,300.555799562002,47.0921520256506,48.0915167644422,NA,NA,NA,NA,0.45272569590562,0.672628915386815,0.748891435074669,0.61523544336513,110.983417868181,78.1422342255019,1001.03434662568,858.342450576005,0.955379389157136,2938.29812768557,2515.73672690125,2938.57150708693,2517.57088648609
"MU","MU3",1796.69275969963,1667.74391630957,1.2836306317738,1.11696810996214,231.989891991021,237.810967876258,116.838903143323,1.21625788125344,0.472697443480014,0.277901824493721,61.8070734749824,333.940111746074,268.206516787402,50.7335622440638,55.8188860429192,24.2763745822011,12.26681588645,-0.622529139120641,23.8014884863856,0.411799365843285,0.502284305434015,0.516931640202674,0.476032578090078,92.4706931539266,69.8448006081091,994.836975011034,867.439450576005,0.927621527055333,2891.73149787124,2508.18433413619,2903.25945031747,2508.75918379574
"MU","MU4",1698.90033191384,1645.69122191122,1.14678957587975,1.13841362591228,239.222760426129,244.491179215778,132.683903143323,0.224860087513097,0.466795571541087,0.282824592138021,85.7028481350043,314.679911248061,308.299873003565,49.4184695758407,49.5443029069628,25.8933745822011,12.28781588645,-0.382529139120641,23.8154884863856,0.500147419616433,0.659516605694617,0.585734165416225,0.600551623342126,98.915355196767,77.1388482066842,1020.62244447015,NA,1.00633917044265,2903.72541120399,2502.16983042687,2906.08800854352,2502.33737566358
"MU","MU5",1569.36428736969,1655.54126754278,1.152567337623,1.07403938842138,241.612671471198,245.684970647617,121.403903143323,2.4096108770148,0.503940703903569,0.280438750911739,88.3309279902105,370.94040519429,352.309718686922,46.9688936176783,54.075622213803,16.0463745822011,12.16381588645,-0.608529139120641,23.8304884863856,0.413707951099149,0.581783524287017,0.716758648414776,0.563282305787878,99.5328744038695,69.2999225926928,999.782365154237,879.950450576005,1.01234137346473,2880.82478461593,2475.29480117912,2883.89824150732,2477.20324876714
"MU","MU6",1672.7779693708,1723.99692778163,1.25527183128644,1.15272811617936,239.576236412748,245.545333979095,121.391903143323,1.67647102787329,0.44073157425332,0.259466030254305,88.0809652904557,396.283735141719,384.168723806615,48.5316778635315,60.1864441325561,27.8833745822011,12.20881588645,-0.558529139120641,23.8184884863856,0.484248408992237,0.715592458479961,0.906162679274268,0.687623381952347,87.9999584936954,75.4702473160975,962.135240875966,818.199450576005,0.964396647237339,2831.01112768557,2486.94772690125,2829.11850708693,2485.45488648609
"MU","MU7",1711.38882316004,1866.31738761692,1.2346198830329,0.983980461024068,242.152709672213,248.710283280369,140.874903143323,2.96935857958799,0.425578272464089,0.248896918408238,59.5190724582919,376.076078996177,345.868255109934,44.6519998239564,48.8857156586277,23.1503745822011,12.30581588645,-0.209529139120641,23.8194884863856,0.522914427259302,0.619796053130868,0.397127333096002,0.560551623342126,90.8105652214483,67.7599542686905,977.051589459572,839.324450576005,1.05329340711549,2777.51935864475,2427.90821326822,2780.84469360088,2428.37729581345
"MU","MU8",1650.93766201517,1758.03321813463,1.23688308893529,1.07825458423463,240.648040587132,248.015251905655,124.978903143323,2.24242416154675,0.46748121367255,0.281058676594976,53.6149677498246,334.740283785168,282.62694019397,46.4584999999998,51.3759999999998,26.4473745822011,12.26081588645,0.108470860879359,23.8214884863856,0.442687420121038,0.547544993783265,0.66727828190604,0.553624584950686,105.447493711313,81.1963508433858,964.920060075358,802.869450576005,0.928740186031845,2861.75988571329,2504.07877334515,2862.33739307221,2501.15674791057
"MU","MU9",1706.0030991481,1595.83176356804,1.02201708796183,0.917346454277546,223.11799677832,228.198924775339,117.859903143323,2.1367686259972,0.414167660422318,0.250865086019869,98.6622414156186,327.06630960615,294.070080165527,48.9490432706417,56.2218628930109,37.5393745822011,12.28381588645,-0.297529139120641,23.7824884863856,0.458384959723051,0.690515826297264,0.821618409490845,0.649995061729885,86.530529967019,67.9160227351617,970.953527730069,804.221450576005,0.954057068632434,2850.79428094544,2465.12413919102,2854.88490698982,2467.57298092787
"MA","MA12",1378.65911843971,1461.83144760356,1.36809511010523,1.10553861918732,225.414094883644,229.228763982247,139.853669544701,2.12816941666387,0.476633568266179,0.269182580228436,111.565634377186,373.143632671206,380.415421973279,46.0817355103838,46.6345539772162,38.3712852542192,12.8788065409247,-0.0866114042145743,24.3585796617164,0.562685806053897,0.708649298330774,0.620062656535978,0.621868534400805,93.0328301269242,67.7182480473104,1012.346885004,NA,1.00807379413011,2884.27806700693,2513.71692049844,2887.24185300521,2511.63216286196
"MA","MA13",1655.0479219252,1531.86786727603,1.11155627035523,1.09651133566798,229.176379539505,236.490800194856,136.266669544701,1.79568217298967,0.475195462543394,0.257730787208536,78.5373626666518,394.441610507652,319.002861189006,49.8907499999977,53.9709999999985,31.7592852542192,12.8418065409247,-0.0616114042145743,24.3115796617164,0.478229430288073,0.69331980221186,0.745410422492617,0.646860067648195,103.650457145847,71.4152434571352,988.920136201854,871.693952379685,0.954786301193997,2891.84906700693,2501.08192049845,2895.91685300521,2503.94516286196
"MA","MA16",1407.37287442596,1415.02901980868,1.15294656361843,1.12403377494006,230.251632307733,237.011767274365,NA,0.108467288673232,0.420967978713682,0.241885118965204,72.2097308122322,380.966809871169,342.126930484918,51.3853766983704,50.7762452882708,35.3142852542192,12.9178065409247,-0.170611404214574,24.3025796617164,0.458757482173098,0.702631740052408,1.00409576563488,0.681754989253557,86.0356087331564,67.3628351054302,961.079131633594,857.392952379685,1.0193296699205,2814.89475543006,2459.51745829341,2810.6718000071,2461.24815890181
"MA","MA18",1438.35235879373,1484.80980204762,1.17516166509729,0.976469411392902,229.862162655488,232.877284542455,137.986669544701,1.51763752287761,0.516837224196491,0.279065565985823,43.263609519637,377.052610507652,388.013232935249,49.9170805631131,55.8810833010882,35.9382852542192,12.9058065409247,-0.119611404214574,24.3145796617164,0.492774653815372,0.658473283632405,0.64383235981708,0.60127987830869,111.853091015734,75.2492041546237,986.706253246253,878.373952379685,0.92410028387428,2917.53292503307,2531.09272288112,2919.5222934113,2528.22477479902
"MA","MA19",1408.85364483207,1362.70473576711,1.18515944308266,1.01784666876396,224.902382385421,229.241069826187,116.214669544701,2.04446449011462,0.445246803117535,0.259420168407562,109.666056250072,396.334597316196,350.272390733339,51.0045643787172,55.1045821696782,39.4432852542192,12.8878065409247,-0.0846114042145743,24.2995796617164,0.54330546168805,0.629028060310153,0.688142489049395,0.6147330620071,82.6889614572065,61.3292416383228,983.130440308768,832.801952379685,1.02576342185593,2844.75308624943,2451.38117244417,2839.1625377983,2448.89244887822
"MA","MA20",1554.53243565027,1558.38455290613,1.17128540059828,1.02174426103437,226.213052168555,233.242368605276,121.237669544701,2.76148238218936,0.46075371837093,0.265836870703738,57.2272482580406,398.404967755101,290.980504662589,46.2565570208399,46.9120454172177,NA,NA,NA,NA,0.527854881166076,0.659277137328915,0.858729733173226,0.663589537452399,84.3138327906207,58.9998319407338,982.980155915669,836.429952379685,0.910912233467712,2773.71537563208,2433.55667464465,2776.39642291925,2430.83617767611
"MA","MA21",1452.39933964512,1331.7046770965,1.18692948176403,0.910983560459265,232.133412792407,235.668680097269,118.641669544701,1.21626442234894,0.520340612684923,0.269689725871288,47.2192249742808,348.950557690392,331.278042943364,43.1924482079189,52.2216175140042,NA,NA,NA,NA,0.541548962370617,0.650787498760117,0.760838631295637,0.622627546723973,98.6759368769888,67.9392782485743,978.945641164958,849.224952379685,1.02910842053375,2932.74606700693,2534.42892049844,2929.67585300521,2537.75016286196
"MA","MA23",1456.35388536009,1341.78628397724,1.33068091781765,0.84457996012853,239.311226823677,240.969544943112,154.513669544701,1.0233533632633,0.466070870741984,0.262954904008397,57.3447275145709,407.155212427304,382.723175896551,43.5357394433277,49.438404309273,NA,NA,NA,NA,0.503184470676583,0.619755570148455,0.626710185090541,0.576200474737001,89.9163583027322,66.6305558680478,1010.652885004,NA,0.967020078332426,2904.39506700693,2518.63592049845,2905.55085300521,2520.67716286196
"MA","MA26",1572.93747979241,1419.80814574775,1.10180122778529,0.923134300940279,229.292914118856,232.478757638078,130.506669544701,1.93527249788794,0.460894624105343,0.287740894690583,74.7931459687516,404.441587348935,375.018692814549,39.6065030829886,44.529569881442,NA,NA,NA,NA,0.52951853904991,0.584038553915515,0.61989573662055,0.583522105459413,84.8057770804634,60.0766303755888,1015.603885004,NA,0.948793960590168,2875.15355025626,2483.38927672818,2878.73090835815,2484.09028305667
"MA","MA27",1411.36899548393,1475.56428629715,1.10750163900179,0.99801113911014,227.117733810875,231.678343577092,138.153669544701,1.2956020757355,0.472121793362421,0.286269688580203,77.0972211362792,367.358610507652,308.383861189006,39.5277499999977,38.9119999999985,NA,NA,NA,NA,0.537281485538771,0.72498216163577,0.878517833702445,0.688609233996233,86.6119017184682,66.5714059745658,980.422543348105,857.924952379685,0.901347044969987,2909.65106700693,2530.33592049844,2905.21985300521,2531.68116286196
"MA","MA28",1564.22941553401,1451.26503459436,1.20047099665909,1.10159307042081,231.093210484099,234.946068858869,135.738669544701,2.3707718578817,0.517685360107188,0.293444988604819,60.2886323917385,373.188610507652,322.470861189006,44.7617499999977,52.0809999999985,NA,NA,NA,NA,0.45744372691208,0.476705029001158,0.432309232884868,0.474342173008623,94.8053438835034,66.2074857154672,1016.53441307025,880.030952379685,0.844328835150509,2943.30306700693,2550.69992049844,2946.44685300521,2550.50816286196
"MA","MA3",1543.17403178654,1454.26859660445,1.17085246033813,0.886682883485572,223.051696558492,227.490933250532,115.874669544701,1.46387640098037,0.444516379237942,0.253149567225486,51.1133520039309,372.573118314396,362.718051607358,43.465230952851,47.4035332148565,35.1772852542192,12.8608065409247,-0.293611404214574,24.2985796617164,0.566561337228469,1.03877952922228,1.15273174070188,0.879002736848008,82.59616242818,59.9146513966502,983.61937341201,839.250627609979,1.00491976557366,2868.91184410585,2496.99003849465,2877.2746778172,2498.88069151656
"MA","MA30",1673.55969519708,1456.96031261957,1.18831351765923,1.10708251945769,240.833487851007,249.822928697345,165.017669544701,2.06757102263122,0.488518702609963,0.285451960264355,36.722609519637,410.578951335053,305.705344736913,44.0590108443422,49.5456733606373,NA,NA,NA,NA,0.508762599575645,0.692934086914967,0.936470176998453,0.689322214761808,89.528338027717,65.3786136296947,995.822137640661,870.579952379685,0.992896087997675,2918.05966176657,2551.23940397638,2920.52599538891,2551.65886001245
"MA","MA31",1536.84818885875,1814.82407311653,1.18410438422569,1.11127762655624,242.070257611024,243.295299089563,157.443669544701,1.6423873592562,0.476042466939034,0.286871914267898,116.956100816415,372.008610507652,315.008861189006,37.7517499999977,37.6889999999985,NA,NA,NA,NA,0.488438223659446,0.505153402989707,0.718278580705466,0.574025226949305,90.5414250386951,68.1742563053922,983.838633046968,863.144952379685,0.817403519488506,2894.79806700693,2505.18292049844,2896.71485300521,2502.73216286196
"MA","MA32",1410.51367293238,1489.13006375115,1.15107424765815,0.983417842479478,228.509556930572,232.695337847383,113.204669544701,1.32974877324703,0.505090790621592,0.289730007370648,79.1836024722034,384.622610507652,335.303861189006,44.3817499999977,52.5199999999985,NA,NA,NA,NA,0.501488420922168,0.786405151235352,0.895407102742387,0.695129254226427,106.303526772327,75.7848452228864,1009.6186104912,887.706952379685,0.98130852866061,2933.17006700693,2550.62792049844,2938.75885300521,2549.75116286196
"MA","MA33",1558.24493860117,1458.38899485561,1.13069971262921,1.04770915570827,225.16953936644,227.019973971757,110.671669544701,1.46900624587123,0.444639561054909,0.270397158148793,87.4797558305466,348.323642764986,325.733566543916,40.1754214450636,42.2384809265051,NA,NA,NA,NA,0.498201951363612,0.587564651632442,0.560069151509035,0.567503003002564,86.1423254820187,71.8383933994201,1003.23918594199,881.206952379685,0.971981943581426,2880.34506700693,2505.78592049844,2882.89285300521,2507.44616286196
"MA","MA5",1443.09252824023,1346.07958144685,0.862516326223784,0.884058964142896,221.510541148835,225.507551101116,119.277669544701,1.94876711214319,0.459774517057678,0.257646985368909,80.9319616623429,389.251712397239,385.813274014569,44.3916959216286,50.3872065808851,37.9912852542192,12.8678065409247,0.0833885957854257,24.3705796617164,0.554522655638156,0.683477649543244,0.779681945071463,0.67252600399904,96.9105115300221,68.5906869346221,985.684557814309,844.442631342937,0.929958806379728,2852.10149054084,2478.74202584822,2853.86019820258,2475.44842671832
"MA","MA6",1777.63412860759,1522.4279798193,1.12765066095225,1.05210241840735,228.62210089136,233.250784321224,130.452669544701,0.640910906894237,0.451072882319312,0.255187486949847,60.4671405679009,394.408428149296,365.718061283923,40.3658673304242,42.610021203986,41.9102852542192,12.7498065409247,-0.0426114042145743,24.2845796617164,0.523764324608369,0.619453117129568,0.72314130581443,0.609643548004997,84.9011551394372,57.8402962851932,992.995837289001,852.833114724368,0.855999696230052,2884.06473996147,2496.82697581361,2889.88045617658,2496.2808253847
"MA","MA7",1690.35856071918,1412.90266108971,1.09587035040986,1.05791943055901,227.828564574159,231.912872853778,133.054669544701,1.80819169938581,0.442973325256641,0.271263182778189,63.4083350586271,415.209620786075,339.588388642375,47.2230411142113,50.5398728248984,36.6432852542192,12.8718065409247,-0.0316114042145743,24.3215796617164,0.457778322585024,0.633282702163827,0.62293427668592,0.569664014160989,83.9437167717796,61.9532676063281,1012.17984398441,883.374640430632,0.974273280597172,2911.3644053676,2531.84407040981,2912.04657172702,2533.7587563995
"MA","MA9",1575.78924284211,1321.57228879416,1.09327818765775,0.891869012825004,226.130166854359,231.06046228292,133.956669544701,0.678104714676962,0.439407458365413,0.268282270327885,53.045609519637,414.246033685329,336.036966076895,44.1063222472407,51.1044928148677,39.2742852542192,12.8758065409247,-0.159611404214574,24.2845796617164,0.441566709388039,0.662780593198251,0.884968012147362,0.623732609361391,88.5534700122322,69.1744849646535,980.657712343231,840.33211270717,0.96275914573924,2949.79788687695,2552.79851341279,2944.32109901886,2559.42517008252
"UM","UM13",1693.95486231322,1411.13476982174,1.12039937530454,1.08796449823294,226.182727067102,226.707686234309,123.085825938646,1.08853202831004,0.446819273864893,0.259953454680702,71.1962901519141,374.637959305358,319.580522742499,45.4180297157114,55.1819280554793,18.6846616442832,11.0017681810606,-0.206446535703833,24.6583908275796,0.477758777215111,0.657437967355034,0.68945982054758,0.595012674880098,85.2081108530089,71.9051114693517,985.463140406792,835.045550679367,0.972505156792142,2828.66413054218,2475.96181032122,2830.97756243844,2481.44373713253
"UM","UM17",1835.88849836235,1671.74584221167,1.21078535222033,1.12260379509269,227.107138358572,232.308015758408,117.319825938646,3.46052680474537,0.433993761085113,0.242046394356757,46.6482298137892,367.439111563659,318.091412605791,44.5971111650088,48.9031988716113,23.5186616442832,10.9847681810606,-0.938446535703833,24.6073908275796,0.527396010433695,0.69335223418592,0.802913580330417,0.672166056132805,107.007452725308,60.8453717829579,1012.74235460391,NA,0.885615752145342,2893.299997543,2509.97265152189,2895.9951886994,2513.39983789799
"UM","UM18",1665.73738099218,1553.8693223984,0.944090676549718,0.723502015088368,227.291105801594,233.825876870264,126.651825938646,2.66985695799067,0.480601903851116,0.276626958457233,61.4029149439862,388.85821237387,389.427078235754,41.8605949286202,46.4736346611425,27.8506616442832,10.9387681810606,-0.783446535703833,24.5563908275796,0.449606371949048,0.633068102315352,0.754863494940447,0.615342752326992,92.9592825608642,65.3241278220235,992.891403788962,859.204550679367,0.982480077985606,2869.51935770722,2497.37799024019,2874.55194511632,2505.74679339371
"UM","UM2",1921.71378587486,1634.6771756223,0.998730590343542,0.747875150610435,237.279622409259,241.831232452126,134.954825938646,1.82431874373328,0.479033967611168,0.256695581099902,44.0608318201533,360.7214678468,366.536171186585,43.2894760204992,47.9258355483006,18.9146616442832,10.9597681810606,-0.346446535703833,24.5793908275796,0.422385286217591,0.561214954955666,0.700715745292073,0.556613602685581,78.6103462443555,63.1103550513787,969.848337710157,841.027550679367,1.02843452019755,2789.9120262248,2432.1189028262,2799.52128877711,2435.17874295946
"UM","UM20",1925.15931635328,1587.99163097397,0.85411403608345,0.830208722037259,233.436712035663,234.252140293698,139.725825938646,2.79619297368675,0.511398844115423,0.276880816221809,27.0133745368246,376.70760537121,295.921610487945,43.9052050611011,54.3832509736597,NA,NA,NA,NA,0.447179578886455,0.653025266006319,0.771485473746139,0.611725483617349,100.780881053287,75.4889292356575,996.190116888933,848.850550679367,0.919839599155298,2899.64310560809,2488.44751532331,2910.75950830921,2496.80335225056
"UM","UM21",1614.08476287746,1603.61872248073,0.921079842753698,0.846249048390669,234.4138857211,241.503370296341,155.382825938646,2.48018503281249,0.424222634237181,0.255392411803593,80.2643453557118,370.61683044921,353.901529850118,45.9910314491763,48.8304719352428,NA,NA,NA,NA,0.516328902617199,0.656379927676952,0.732808642828605,0.638254489603013,79.747605913282,60.164723590206,955.837883401643,836.684550679367,1.00148424771502,2913.70441660473,2540.76325608039,2909.65568391129,2541.04931708796
"UM","UM22",1604.99741679648,1581.31946974756,1.26901897215681,1.00853094977922,232.97930840539,237.155144651667,140.377825938646,1.51620269513264,0.470020298100194,0.263668099850011,75.6786666666666,298.243663449509,220.687130884785,41.2892777777762,42.2201388888881,NA,NA,NA,NA,0.453505282776463,0.534181973198938,0.650424292122191,0.536935622149895,83.7057201437997,61.1153753969237,1013.36335460391,NA,0.9149378989968,2984.36281449555,2568.8016930537,2987.12470961638,2572.69589927983
"UM","UM23",1881.40361413349,1682.57011200563,0.983224412963683,0.970197479722458,227.082874255088,231.308291132843,124.069825938646,2.73227526605929,0.466544404040876,0.252645935288365,64.5217719618499,373.214746099309,382.110318402931,44.4632262679859,49.5341926619367,NA,NA,NA,NA,0.410604457797904,0.557338010108203,0.73890511571832,0.570982784600016,112.507520937049,71.1792550552413,987.845949378051,858.342550679367,0.927236367677848,2895.98464070419,2532.0196338619,2898.59642573121,2532.40504171686
"UM","UM24",1662.47441679648,1627.42246974756,1.17490483553297,1.04405408461419,243.258281099897,254.88096797908,NA,NA,NA,NA,NA,372.449663449509,317.041130884785,41.9442777777762,44.5121388888881,NA,NA,NA,NA,NA,NA,NA,NA,103.304523059328,67.3732886569682,NA,NA,0.793247849783627,2812.91710610857,2439.44822748095,2814.21951495978,2430.82719821951
"UM","UM25",1859.23652939044,1520.05815482593,1.04190483553297,0.777054084614188,231.234077295546,238.81980555944,150.666825938646,2.5960183393861,0.520780967477367,0.291041943462648,61.3483745368246,363.412184525612,360.279724046616,42.961130523139,50.424897674876,NA,NA,NA,NA,0.366462021318975,0.627506447044277,0.866564036916649,0.634242520240799,125.883065885204,96.4490916816855,1023.01735460391,NA,1.11580623676664,2954.69513054218,2571.66781032122,2949.62856243844,2568.10473713253
"UM","UM26",1740.90165088771,1624.2410814383,1.29505321886667,1.00834170003112,227.021588108388,232.584405737021,NA,4.06737224913368,0.504385757268149,0.275266297217296,91.7208852152707,399.22830077529,332.121859921615,40.0191700187118,43.3304763597435,NA,NA,NA,NA,0.472974551913493,0.542770135184583,0.728488686336015,0.583107311876871,95.2660781928986,67.9875860639736,934.109069867189,834.429550679367,1.07032871675299,2867.31925525894,2510.63447949055,2866.95052468687,2512.03376639021
"UM","UM28",1863.7018665555,1627.01106255383,1.43790483553297,1.14505408461419,231.274278011405,235.439382853404,127.804825938646,2.81818587295061,0.440888023850089,0.280690470851543,66.187688560164,367.386572490124,290.898279642693,41.0477271053939,48.8743437188167,NA,NA,NA,NA,0.524592549725817,0.754726948731004,0.818185450601932,0.693684762273538,70.2872126411909,57.0857852488863,1007.38235460391,NA,0.974064077761867,2902.86014489163,2537.72063372872,2901.5745744931,2541.12346195908
"UM","UM29",1540.45953045513,1485.86650654337,1.07303709289795,0.998305266165666,227.360306551608,234.71922326874,110.106825938646,2.90969242198874,0.453780722388887,0.252295866256068,107.896190491066,361.647926387156,365.642698022669,42.7145060910386,51.5900989692576,NA,NA,NA,NA,0.439961629608574,0.539228685213824,0.66122147947758,0.545306995413516,92.5523412736109,72.2545920981884,977.553130208361,843.745550679367,1.05631080399298,2851.53798816638,2488.33330221178,2854.74624837054,2489.01605838451
"UM","UM4",1680.25859013963,1696.39335123469,0.961244633584377,1.00574635689871,231.632438385459,235.341555887335,131.832825938646,1.54239985078053,0.505343350710492,0.279730432338509,48.8007148952855,385.051839312593,330.220880389117,35.0937465374058,51.7301099999097,31.1036616442832,10.9427681810606,-0.338446535703833,24.5863908275796,0.490607377595033,0.696174212636923,0.756865059284432,0.644055069880785,94.7226007308272,76.0387658499287,989.035859679453,847.312550679367,0.896921012418431,2919.47483876973,2527.49494033775,2927.7207358289,2530.69364950263
"UM","UM5",1696.24741733264,1599.67122242302,1.10778774474829,0.985028537286719,231.437179507316,236.289986213532,133.994825938646,2.73526876503662,0.444758915991975,0.274276708266414,97.500941163521,386.234364678296,355.717240521594,43.9486289256824,47.307727806289,35.0056616442832,10.8567681810606,-0.183446535703833,24.5523908275796,0.454010211570175,0.571069056102291,0.692440333282095,0.57195467914971,93.7191356164767,69.4964921513975,977.62245559526,844.694550679367,1.12623492997312,2923.29404555843,2531.83058922378,2938.03454490552,2544.62169113693
"UM","UM6",1821.37791891755,1625.87892140046,1.35290483553297,1.42605408461419,227.555173641873,232.007498587573,NA,5.22266375059173,0.473271408130381,0.273614024930235,82.8063745368246,370.637663449509,323.159130884785,37.9082777777762,43.3951388888881,25.9916616442832,11.0007681810606,-0.221446535703833,24.5783908275796,0.460948607446349,0.486627478806556,0.72509903826036,0.553497947310133,100.325870147942,81.6887530546605,NA,NA,1.04684478904418,2905.16651945615,2503.29725368043,2907.18027360137,2507.18199697321
"UM","UM7",1896.92826602937,1600.30647979933,0.946764541444556,0.763749980397597,226.103697014129,231.199288779474,117.684825938646,2.03359327249968,0.459220785970327,0.276241436802074,77.7522923252545,385.485475416616,338.15223308124,45.8850480173006,53.9019462262191,35.0116616442832,10.9857681810606,-0.194446535703833,24.6033908275796,0.543327373539757,0.851754394580197,1.01318891544797,0.779228088432561,95.6726343489755,65.9189679337433,979.267401575528,817.371550679367,1.00769227770655,2960.26280438173,2571.32573925567,2960.98021083398,2572.66257595935
"UM","UM8",1971.92235701226,1809.3563537664,1.40990483553297,1.42505408461419,230.891122687254,235.453334858971,NA,5.12266375059173,0.454874875508866,0.273150104958075,91.2603211295433,360.810663449509,319.686130884785,NA,NA,NA,NA,NA,NA,0.49280741365779,0.487852989600374,0.694476099917508,0.553116933296672,NA,NA,NA,NA,0.93833980286227,2789.48527554864,2403.09727750476,2806.8705299865,2418.11977879655
